1684	2.438895	0
1688	2.438781	0
1692	2.438668	0
1696	2.438555	0
1700	2.438443	0
1704	2.438332	0
1708	2.438222	0
1712	2.438113	0
1716	2.438004	0
1720	2.437896	0
1724	2.437789	0
1728	2.437682	0
1732	2.437577	0
1736	2.437472	0
1740	2.437367	0
1744	2.437264	0
1748	2.437161	0
1752	2.437058	0
1756	2.436957	0
1760	2.436856	0
1764	2.436756	0
1768	2.436656	0
1772	2.436557	0
1776	2.436459	0
1780	2.436361	0
1784	2.436264	0
1788	2.436168	0
1792	2.436072	0
1796	2.435977	0
1800	2.435883	0
1804	2.435789	0
1808	2.435696	0
1812	2.435603	0
1816	2.435511	0
1820	2.435419	0
1824	2.435328	0
1828	2.435238	0
1832	2.435148	0
1836	2.435059	0
1840	2.43497	0
1844	2.434882	0
1848	2.434795	0
1852	2.434708	0
1856	2.434621	0
1860	2.434535	0
1864	2.43445	0
1868	2.434365	0
1872	2.434281	0
1876	2.434197	0
1880	2.434114	0
1884	2.434031	0
1888	2.433949	0
1892	2.433867	0
1896	2.433786	0
1900	2.433705	0
1904	2.433625	0
1908	2.433545	0
1912	2.433465	0
1916	2.433386	0
1920	2.433308	0
1924	2.43323	0
1928	2.433153	0
1932	2.433076	0
1936	2.432999	0
1940	2.432923	0
1944	2.432847	0
1948	2.432772	0
1952	2.432697	0
1956	2.432623	0
1960	2.432549	0
1964	2.432476	0
1968	2.432402	0
1972	2.43233	0
1976	2.432258	0
1980	2.432186	0
1984	2.432114	0
1988	2.432043	0
1992	2.431973	0
1996	2.431903	0
2000	2.431833	0
2004	2.431763	0
2008	2.431694	0
2012	2.431626	0
2016	2.431558	0
2020	2.43149	0
2024	2.431422	0
2028	2.431355	0
2032	2.431288	0
2036	2.431222	0
2040	2.431156	0
2044	2.43109	0
2048	2.431025	0
2052	2.43096	0
2056	2.430896	0
2060	2.430831	0
2064	2.430767	0
2068	2.430704	0
2072	2.430641	0
2076	2.430578	0
2080	2.430515	0
2084	2.430453	0
2088	2.430391	0
2092	2.43033	0
2096	2.430269	0
2100	2.430208	0
2104	2.430147	0
2108	2.430087	0
2112	2.430027	0
2116	2.429968	0
2120	2.429908	0
2124	2.429849	0
2128	2.429791	0
2132	2.429732	0
2136	2.429674	0
2140	2.429616	0
2144	2.429559	0
2148	2.429502	0
2152	2.429445	0
2156	2.429388	0
2160	2.429332	0
2164	2.429276	0
2168	2.42922	0
2172	2.429165	0
2176	2.42911	0
2180	2.429055	0
2184	2.429	0
2188	2.428946	0
2192	2.428892	0
2196	2.428838	0
2200	2.428785	0
2204	2.428731	0
2208	2.428678	0
2212	2.428625	0
2216	2.428573	0
2220	2.428521	0
2224	2.428469	0
2228	2.428417	0
2232	2.428366	0
2236	2.428314	0
2240	2.428263	0
2244	2.428213	0
2248	2.428162	0
2252	2.428112	0
2256	2.428062	0
2260	2.428012	0
2264	2.427963	0
2268	2.427913	0
2272	2.427864	0
2276	2.427815	0
2280	2.427767	0
2284	2.427718	0
2288	2.42767	0
2292	2.427622	0
2296	2.427575	0
2300	2.427527	0
2304	2.42748	0
2308	2.427433	0
2312	2.427386	0
2316	2.42734	0
2320	2.427293	0
2324	2.427247	0
2328	2.427201	0
2332	2.427155	0
2336	2.42711	0
2340	2.427064	0
2344	2.427019	0
2348	2.426974	0
2352	2.426929	0
2356	2.426885	0
2360	2.426841	0
2364	2.426796	0
2368	2.426753	0
2372	2.426709	0
2376	2.426665	0
2380	2.426622	0
2384	2.426579	0
2388	2.426536	0
2392	2.426493	0
2396	2.42645	0
2400	2.426408	0
2420	2.426198	0
2440	2.425993	0
2460	2.425793	0
2480	2.425596	0
2500	2.425404	0
2512.6	2.425284	0
2525.3	2.425165	0
2538.1	2.425047	0
2551	2.42493	0
2564.1	2.424812	0
2577.3	2.424695	0
2590.7	2.424577	0
2604.2	2.42446	0
2617.8	2.424344	0
2631.6	2.424227	0
2645.5	2.424111	0
2659.6	2.423995	0
2673.8	2.42388	0
2688.2	2.423764	0
2702.7	2.42365	0
2717.4	2.423535	0
2732.2	2.42342	0
2747.3	2.423305	0
2762.4	2.423192	0
2777.8	2.423078	0
2793.3	2.422964	0
2809	2.42285	0
2824.9	2.422737	0
2840.9	2.422624	0
2857.1	2.422511	0
2873.6	2.422398	0
2890.2	2.422285	0
2907	2.422172	0
2924	2.42206	0
2941.2	2.421948	0
2958.6	2.421835	0
2976.2	2.421723	0
2994	2.421611	0
3012	2.4215	0
3030.3	2.421387	0
3048.8	2.421275	0
3067.5	2.421164	0
3086.4	2.421052	0
3105.6	2.42094	0
3125	2.420829	0
3144.7	2.420717	0
3164.6	2.420605	0
3184.7	2.420493	0
3205.1	2.420381	0
3225.8	2.420269	0
3246.8	2.420157	0
3268	2.420045	0
3289.5	2.419933	0
3311.3	2.41982	0
3333.3	2.419708	0
3355.7	2.419596	0
3378.4	2.419483	0
3401.4	2.419369	0
3424.7	2.419256	0
3448.3	2.419143	0
3472.2	2.419029	0
3496.5	2.418915	0
3521.1	2.4188	0
3546.1	2.418685	0
3571.4	2.41857	0
3597.1	2.418455	0
3623.2	2.418339	0
3649.6	2.418223	0
3676.5	2.418105	0
3703.7	2.417988	0
3731.3	2.41787	0
3759.4	2.417752	0
3787.9	2.417632	0
3816.8	2.417513	0
3846.2	2.417392	0
3876	2.417271	0
3906.3	2.417149	0
3937	2.417026	0
3968.3	2.416902	0
4000	2.416778	0
4032.3	2.416653	0
4065	2.416527	0
4098.4	2.416399	0
4132.2	2.416271	0
4166.7	2.416141	0
4201.7	2.41601	0
4237.3	2.415878	1.00E-07
4273.5	2.415744	1.00E-07
4310.3	2.41561	1.00E-07
4347.8	2.415473	1.00E-07
4386	2.415335	2.00E-07
4424.8	2.415196	2.00E-07
4464.3	2.415055	2.00E-07
4504.5	2.414912	2.00E-07
4545.5	2.414767	2.00E-07
4587.2	2.414621	3.00E-07
4629.6	2.414473	3.00E-07
4672.9	2.414322	3.00E-07
4717	2.414169	3.00E-07
4761.9	2.414013	3.00E-07
4807.7	2.413856	3.00E-07
4854.4	2.413695	4.00E-07
4902	2.413532	4.00E-07
4950.5	2.413367	4.00E-07
5000	2.413198	4.00E-07
5050.5	2.413026	4.00E-07
5102	2.412851	4.00E-07
5154.6	2.412673	4.00E-07
5208.3	2.412491	4.00E-07
5263.2	2.412305	5.00E-07
5319.1	2.412115	5.00E-07
5376.3	2.411921	5.00E-07
5434.8	2.411723	5.00E-07
5494.5	2.41152	5.00E-07
5555.6	2.411313	5.00E-07
5618	2.4111	5.00E-07
5681.8	2.410882	6.00E-07
5747.1	2.410659	6.00E-07
5814	2.410429	6.00E-07
5882.4	2.410194	6.00E-07
5952.4	2.409952	7.00E-07
6024.1	2.409703	9.00E-07
6097.6	2.409446	1.10E-06
6172.8	2.409183	1.20E-06
6250	2.408911	1.00E-06
6329.1	2.408631	8.00E-07
6410.3	2.408341	8.00E-07
6493.5	2.408042	8.00E-07
6578.9	2.407733	7.00E-07
6666.7	2.407413	7.00E-07
6756.8	2.407082	7.00E-07
6849.3	2.40674	7.00E-07
6944.4	2.406384	8.00E-07
7042.3	2.406015	7.00E-07
7142.9	2.405631	8.00E-07
7246.4	2.405233	8.00E-07
7352.9	2.404818	8.00E-07
7462.7	2.404386	8.00E-07
7575.8	2.403935	8.00E-07
7692.3	2.403466	8.00E-07
7812.5	2.402975	9.00E-07
7936.5	2.402461	9.00E-07
8064.5	2.401924	8.00E-07
8196.7	2.401361	9.00E-07
8333.3	2.400771	9.00E-07
8474.6	2.40015	9.00E-07
8620.7	2.399498	9.00E-07
8771.9	2.398812	1.00E-06
8928.6	2.398089	1.00E-06
9090.9	2.397326	1.10E-06
9259.3	2.39652	1.00E-06
9434	2.395668	1.00E-06
9615.4	2.394765	1.10E-06
9803.9	2.393807	1.10E-06
10000	2.392789	9.00E-07
10204.1	2.391705	9.00E-07
10416.7	2.390551	9.00E-07
10638.3	2.389318	9.00E-07
10869.6	2.387999	8.00E-07
11111.1	2.386587	8.00E-07
11363.6	2.38507	8.00E-07
11627.9	2.383439	8.00E-07
11904.8	2.381679	8.00E-07
12195.1	2.379779	7.00E-07
12500	2.37772	8.00E-07
12820.5	2.375484	7.00E-07
13157.9	2.37305	7.00E-07
13513.5	2.370391	1.10E-06
13888.9	2.367479	1.70E-06
		
		
